Price;Size;Rooms;Toilets;Parking
149900;41;2;2;1
215000;45;2;2;1
197900;47;2;2;1
300000;60;3;2;1
210000;50;2;2;1
199900;45;2;2;1
204900;46;2;2;1
245000;46;2;2;1
149900;42;2;2;1
170000;42;2;2;1
315000;59;3;2;1
239000;49;2;2;1
220000;50;2;2;1
236825;48;2;2;1
313967;58;3;2;1
262089;58;3;2;1
260000;58;3;2;1
199900;43;2;2;1
169000;40;2;2;1
225000;52;2;2;1
200000;50;2;2;1
238000;60;3;2;1
229000;46;2;2;1
240000;48;2;2;1
199000;47;2;2;1
430000;66;2;2;1
410000;58;2;2;1
239000;60;2;2;1
319900;60;2;2;1
321000;51;2;2;1
540000;126;3;4;3
300000;55;2;2;1
610000;78;3;2;2
380000;70;3;2;2
390000;60;2;2;1
269000;48;2;2;1
450000;65;2;2;1
490000;72;3;2;2
385000;70;2;2;1
335000;52;2;2;2
330000;63;2;2;1
399000;60;2;2;1
250000;64;2;2;1
370000;60;2;2;1
169500;34;2;2;1
330000;70;3;2;1
800000;280;5;2;3
169500;34;2;2;1
430000;82;3;2;1
290000;48;2;2;1
330000;51;2;2;1
290000;57;2;2;1
398000;74;3;2;2
250000;48;2;2;1
436000;74;3;2;2
240000;48;2;2;1
220000;60;2;2;1
199000;40;2;2;1
280000;51;2;2;1
240000;48;2;2;1
259000;50;2;2;1
255000;48;2;2;1
195000;48;1;2;1
255000;53;2;2;1
300000;55;2;2;1
270000;48;2;2;1
250000;65;2;2;1
230000;60;2;2;1
250000;55;2;2;1
199000;40;2;2;1
230000;52;2;2;1
210000;68;2;2;1
245000;46;2;2;1
225000;54;2;2;1
290000;50;2;2;1
239000;53;2;2;1
170000;40;2;2;1
240000;48;2;2;1
400000;63;2;2;1
320000;50;2;2;1
320000;50;2;2;1
270000;56;2;2;1
190800;45;2;2;1
310000;56;2;2;1
240000;55;2;2;1
234000;57;2;2;1
320000;58;2;2;1
320000;58;2;2;1
360000;56;2;2;1
250000;58;2;2;1
260000;53;2;2;1
310000;56;2;2;1
184900;45;2;2;1
189700;58;2;2;1
280000;56;2;2;1
235000;50;2;2;1
239000;63;3;2;1
149900;47;2;2;1
320000;60;2;2;1
385000;146;3;2;1
235000;50;2;2;1
200000;49;2;2;1
392000;60;3;2;1
355000;56;2;2;1
189700;58;2;2;1
260000;65;3;2;1
240000;44;2;2;1
315000;56;2;2;1
252900;46;2;2;1
390000;64;2;2;1
370000;65;2;2;1
430000;75;2;2;2
410000;76;3;2;2
299700;60;3;2;1
319000;59;3;2;1
413930;81;3;1;2
410000;75;2;2;2
477000;76;3;2;2
330000;68;3;2;1
399000;78;3;2;1
480000;90;3;2;1
370000;64;2;2;1
410000;76;3;2;2
358000;60;3;2;1
450000;75;3;2;2
340000;64;2;2;1
430000;75;3;2;1
475000;64;2;2;1
450000;75;3;2;2
440000;75;3;2;2
410000;76;3;2;2
265000;46;2;2;1
450000;75;3;2;2
340000;60;3;2;1
280000;51;2;2;1
220000;43;2;2;1
450000;75;3;2;1
410000;76;3;2;2
385000;65;2;2;1
199000;47;2;2;1
240000;65;3;2;1
220000;47;2;2;1
180000;57;2;2;1
205000;52;2;2;1
199999;44;2;2;1
147900;41;2;1;1
190000;57;2;2;1
155000;53;2;2;1
190000;53;2;2;1
200009;44;2;2;1
147900;41;2;1;1
195000;47;2;2;1
190000;53;2;2;1
180000;45;2;2;1
195000;50;2;2;1
189000;40;2;2;1
252000;61;3;2;2
220000;51;2;2;1
169000;49;2;2;1
219000;50;2;2;1
212000;44;2;2;1
185000;44;2;2;1
222000;50;2;2;1
400000;61;2;2;1
245000;44;2;2;1
202000;47;2;2;1
260000;44;2;2;1
240000;53;2;2;1
185000;40;2;2;1
300000;52;2;2;1
200000;45;2;2;1
742000;152;3;4;2
280000;60;2;2;1
185000;40;2;2;1
1600000;304;5;5;4
520000;128;3;2;3
240000;50;2;2;1
170000;44;2;2;1
185000;48;2;2;1
340000;97;3;2;1
225000;51;2;2;1
196000;55;2;2;1
260000;52;2;2;1
190000;45;2;2;1
225000;52;2;2;1
190000;52;2;2;1
185000;38;2;2;1
199000;49;2;2;1
160000;44;2;2;1
180000;52;1;2;1
250000;54;2;2;1
210000;56;3;2;1
230000;55;2;2;1
600000;220;3;3;3
220000;49;2;2;1
620000;128;3;3;3
182000;63;2;2;1
200000;62;2;2;1
190000;57;2;2;1
180000;50;2;2;1
239000;58;3;2;1
165000;54;2;2;1
190000;62;2;2;1
190000;56;2;2;1
241917;94;3;2;1
197000;56;2;2;1
185000;54;2;2;1
197000;56;2;2;1
129000;48;2;2;1
200000;54;2;2;1
201400;50;2;2;1
230000;60;2;2;1
230000;63;2;2;1
200000;49;2;2;1
220000;60;2;2;1
198000;50;2;2;1
192000;50;2;2;1
220000;50;2;2;1
200000;50;2;2;1
210000;50;2;2;1
210000;50;2;2;1
190000;60;2;2;1
160000;52;2;2;1
220000;50;2;2;1
210000;54;2;2;1
185000;52;2;2;1
187000;56;2;2;1
650000;82;3;3;2
350000;65;3;2;1
393899;60;2;2;1
445000;50;2;2;1
995000;127;3;5;2
767000;124;3;2;2
2700000;264;3;4;4
630000;78;3;2;2
899999;132;4;4;3
1390000;152;3;5;2
680000;81;2;2;2
699990;97;3;3;2
350000;91;4;2;1
780000;92;3;3;2
550000;73;3;2;2
310000;47;2;2;1
755000;120;3;3;2
1310000;165;3;5;3
780000;93;3;3;2
1250000;130;3;4;2
650000;81;3;2;2
1729000;171;3;5;3
979600;124;3;3;2
1240000;132;4;4;2
768000;124;3;2;2
280000;45;2;2;1
680000;106;3;3;2
240000;90;2;2;1
240000;48;2;2;1
250000;60;2;2;1
220000;46;2;2;1
400000;80;3;2;1
260000;58;2;2;1
250000;51;2;2;1
238000;51;2;2;1
178000;48;2;2;1
270000;54;2;2;1
243000;44;2;2;1
260000;47;2;2;1
227000;44;2;2;1
250000;47;2;2;1
223000;52;2;2;1
189900;47;2;2;1
239900;57;2;2;1
210000;52;2;2;1
239000;57;2;2;1
190000;47;2;2;1
240000;46;2;2;1
245000;47;2;2;1
239900;57;2;2;1
226000;48;2;2;1
240000;50;2;2;1
259000;52;2;2;1
243800;55;2;2;1
230000;47;2;2;1
235000;50;2;2;1
290000;54;3;2;1
365000;58;2;2;1
810000;109;3;2;2
280000;56;2;2;1
745000;104;3;3;2
1100000;109;3;2;2
725000;92;3;2;2
399000;74;3;3;2
990000;124;3;2;2
620000;75;3;2;2
177000;40;2;1;1
245000;48;2;2;1
275600;49;2;2;1
550000;97;3;3;2
280000;49;2;2;1
790000;104;3;3;2
949999;104;2;2;2
789990;109;3;3;2
683400;81;3;2;2
370000;56;2;2;1
446958;55;2;2;1
840000;105;2;3;2
320000;65;2;2;1
529000;60;2;2;1
453952;55;2;2;1
500000;84;3;2;2
1060000;117;2;3;3
890000;124;4;2;2
520000;81;3;2;2
230000;50;2;2;1
950000;152;3;3;4
210000;47;2;2;1
265000;53;2;2;1
180000;44;2;2;1
205000;47;2;2;1
210000;47;2;2;1
760000;152;3;4;2
1200000;300;3;5;3
198800;55;2;2;1
346218;54;2;2;1
205000;47;2;2;1
169900;41;2;1;1
800000;152;3;4;2
260000;50;2;2;1
310000;53;2;2;1
330000;70;2;3;2
240000;49;2;2;1
169900;41;2;1;1
220000;54;2;2;1
1600000;300;4;3;4
260000;50;2;2;1
850000;125;3;3;2
220000;45;2;2;1
200000;42;2;2;1
192000;53;2;2;1
160000;54;2;2;1
200000;42;2;2;1
499999;79;3;2;2
520000;112;3;3;2
219900;39;2;2;1
490000;73;3;2;2
590000;79;3;2;2
229000;40;2;2;1
265000;60;2;2;1
315900;51;2;2;1
299000;54;2;2;1
219900;39;2;2;1
399000;61;2;2;1
326000;70;2;2;1
189000;37;3;2;1
230000;45;2;2;1
260000;50;2;2;1
322000;61;3;2;1
540000;69;3;2;2
260000;52;2;2;1
275000;51;2;2;1
590000;100;3;3;2
249000;49;2;2;1
329000;63;3;2;1
177000;38;1;2;1
317000;51;2;2;1
480000;79;3;2;2
374900;51;2;2;1
290000;70;3;2;1
400000;64;2;2;1
249000;48;2;2;1
244900;49;2;2;1
350000;64;3;2;1
229000;42;2;2;1
221000;56;2;2;1
295000;49;2;2;1
240000;34;1;2;1
305000;53;2;2;1
219000;41;2;2;1
665000;152;4;2;3
235000;42;2;2;1
360000;55;2;2;1
333000;52;2;2;1
235000;34;1;2;1
300000;48;2;2;1
725000;93;3;3;2
286000;51;2;1;1
375000;66;3;2;1
280000;52;2;2;1
370000;47;2;2;1
199000;40;2;2;1
400000;55;2;2;1
330000;65;3;2;1
350000;65;2;2;1
628000;74;3;3;2
250000;56;2;2;1
367000;56;2;2;1
183900;41;2;2;1
184900;41;2;1;1
316387;49;2;2;1
370000;74;2;2;1
189000;37;2;2;1
529000;63;2;2;1
316387;49;2;2;1
184900;41;2;1;1
400000;53;2;2;1
490000;89;2;2;1
694000;79;3;2;2
229000;45;2;2;1
219000;45;2;2;1
229000;45;2;2;1
330000;63;2;2;1
316387;46;2;2;1
183900;41;2;2;1
229000;45;2;2;1
189900;40;2;2;1
650000;144;3;4;1
240000;45;2;2;1
183550;40;2;2;1
366700;51;1;2;1
250000;40;1;2;1
193900;42;2;2;1
420000;63;3;2;2
409000;54;2;2;1
835000;103;2;4;1
470000;59;2;2;1
229000;45;2;2;1
381700;71;3;3;2
360000;64;2;2;1
200000;43;1;2;1
183900;41;2;2;1
229000;45;2;2;1
316387;49;2;2;1
470000;38;1;2;1
229000;45;2;2;1
240000;40;1;2;1
207040;41;2;2;1
890000;91;3;2;2
750000;86;2;2;2
320000;61;2;2;1
196900;41;2;2;1
460000;63;2;2;1
390000;52;2;2;1
300000;48;2;2;1
524900;71;2;2;1
316387;49;2;2;1
972611;70;3;2;1
237000;34;2;2;1
639999;68;2;2;2
490000;89;2;2;1
376222;59;2;2;1
798000;73;2;2;2
700000;91;3;3;2
910000;135;3;3;1
720000;70;2;2;2
745000;70;2;2;2
1500000;148;3;4;3
692000;60;2;2;1
900000;109;3;4;2
760000;70;2;2;2
1150800;147;4;3;2
1230000;117;3;4;2
430000;53;2;2;2
550000;35;1;2;1
1100000;130;3;3;2
1050000;128;3;4;1
377000;37;1;2;1
1070000;60;1;2;2
3750000;274;3;2;4
1080000;89;2;3;2
2500000;227;4;6;4
360100;61;3;2;1
3800000;310;4;6;4
965000;123;3;2;2
3059657;220;4;5;4
757000;70;2;2;2
2650000;223;3;4;4
2540000;220;3;5;4
1850000;154;3;5;3
800000;71;2;2;2
960000;120;3;4;2
1150780;100;3;3;2
1350000;118;3;5;2
155000;30;1;2;1
340000;60;2;2;1
1380000;163;3;5;3
350000;58;2;2;1
530000;61;2;2;1
410000;60;3;2;1
369000;95;2;2;1
230000;50;2;2;1
310000;45;2;2;1
350000;76;2;2;1
279990;50;2;2;1
325000;64;3;2;1
290000;52;2;2;1
490000;60;2;2;2
360000;60;2;2;1
365000;55;2;2;1
320000;50;2;2;1
399000;61;2;2;1
310000;75;3;2;1
575000;78;2;2;2
286000;49;2;2;1
295000;52;2;2;1
530000;87;3;3;1
296000;50;2;2;1
399000;79;2;2;1
264990;50;2;2;1
390000;67;3;2;1
510000;77;2;2;2
425000;72;3;2;2
300000;49;2;2;1
240000;50;2;2;1
229000;48;2;2;1
215000;51;2;2;1
250000;50;2;2;1
650000;104;2;3;2
315000;67;3;2;1
380000;92;3;2;1
250000;55;2;2;1
149000;40;2;2;1
226000;62;2;2;1
220000;47;2;2;1
215000;51;2;2;1
214000;53;2;2;1
210000;42;2;2;1
199900;40;2;2;1
245000;54;2;2;1
340000;51;2;2;1
290000;58;3;2;1
199000;40;2;2;1
260000;52;2;2;1
260000;48;2;2;1
580000;98;3;3;1
320000;65;3;2;1
290000;68;3;2;1
222000;51;2;2;1
270000;52;2;2;1
260000;55;2;2;1
150290;40;2;1;1
165000;52;2;2;1
209500;49;2;2;1
260000;56;2;2;1
235000;35;1;2;1
150290;40;2;1;1
265000;57;2;2;1
178000;50;2;2;1
170000;42;2;2;1
230000;49;2;2;1
210000;50;2;2;1
217000;43;2;1;1
275000;68;3;2;1
235000;49;2;2;1
190000;49;2;2;1
230000;62;2;2;1
215000;54;2;2;1
550000;180;3;4;2
163447;43;2;1;1
440000;136;3;2;1
190000;49;2;2;1
195000;45;2;2;1
202814;43;2;1;1
190000;39;2;2;1
270000;60;3;2;1
205000;48;2;2;1
195000;45;2;2;1
275000;60;2;2;1
295000;60;2;2;1
299000;68;3;2;1
277000;64;2;2;1
450000;66;3;2;2
303000;48;2;2;1
279000;65;2;2;1
290000;65;3;2;1
213000;46;2;2;1
310000;70;2;2;2
350000;69;3;2;1
330000;65;3;2;1
330000;64;3;2;1
300000;55;2;2;1
305000;60;2;2;1
330000;62;2;2;1
320000;65;3;2;1
310000;65;3;2;1
370000;67;3;2;1
310000;65;2;2;1
300000;62;2;2;1
330000;64;3;2;1
280000;55;2;2;1
440000;70;2;2;1
700000;146;4;2;2
320000;65;3;2;1
460000;66;3;2;2
250000;61;2;2;1
880000;180;4;4;2
250000;72;3;2;1
750000;180;4;4;2
260000;64;3;2;1
260000;56;3;2;1
850000;182;3;4;2
830000;180;4;4;1
880000;180;4;4;2
920000;180;3;3;2
780000;180;4;4;1
920000;180;3;3;2
730000;180;4;5;2
600000;180;3;1;2
800000;181;3;5;2
335000;55;2;2;1
285000;56;2;2;1
265000;49;2;2;1
850000;180;4;5;3
635000;180;3;5;2
850000;160;4;5;2
800000;185;4;6;2
700000;181;4;6;2
245000;50;2;2;1
285000;63;2;2;1
880000;185;4;4;2
380000;80;2;2;2
350000;55;2;2;1
265000;52;2;2;1
358000;55;2;2;1
365000;53;2;2;2
169000;41;2;2;1
377000;53;2;2;2
168000;41;2;2;1
240000;72;3;2;1
585000;62;2;2;1
690000;82;3;2;2
219000;49;2;2;1
580000;85;3;2;2
299990;53;2;2;1
380000;56;2;2;1
850000;101;3;4;2
219000;49;2;2;1
370000;58;2;2;1
700000;81;3;2;1
1050000;93;3;2;3
700000;68;2;2;1
265000;62;3;2;1
660000;89;3;2;2
689000;80;3;2;2
545000;72;3;3;1
535000;67;2;2;1
188000;41;2;2;1
735000;86;2;2;2
500000;69;2;2;1
780000;100;3;2;2
550000;70;2;2;2
180000;50;2;2;1
250000;62;2;2;1
190000;58;2;2;1
139000;35;2;2;1
190000;60;2;2;1
170000;53;3;2;1
260000;56;2;2;1
170000;56;3;2;1
215000;58;2;2;1
240000;50;2;2;1
139000;50;2;2;1
145000;50;2;2;1
250000;50;2;2;1
280000;57;2;2;1
190000;47;2;2;1
260000;55;3;2;1
285000;58;2;2;1
250000;70;3;2;1
250000;48;2;2;1
170000;39;2;2;1
200000;57;2;2;1
280000;73;3;2;1
196000;45;2;2;1
190000;47;1;2;1
235000;58;2;2;1
260000;62;2;2;1
225000;54;2;2;1
285000;56;2;2;1
560000;72;3;2;1
994000;108;3;3;2
1830000;170;4;4;3
735000;70;2;2;1
980000;130;3;4;2
700000;127;3;3;1
585000;100;3;4;2
535000;67;2;2;1
850000;126;4;5;2
679900;85;3;2;2
1472000;160;4;5;2
623092;70;3;2;1
1149900;128;3;4;2
600000;72;2;2;1
550000;80;3;2;2
1177000;106;3;3;2
600000;74;3;2;2
392000;54;2;2;1
1245000;133;3;4;2
450000;110;3;2;2
679900;80;3;2;2
623092;70;1;2;1
585000;70;2;2;1
1020000;115;3;2;2
580000;70;2;2;2
718000;74;2;3;1
1000000;150;3;4;3
550000;72;3;2;1
840000;75;1;2;1
1480000;125;3;3;2
1340000;81;2;3;2
3200000;151;2;3;3
1200000;96;2;2;1
2080000;91;1;2;2
8000000;269;4;5;4
1900000;187;3;4;2
1020000;107;3;3;1
3250000;190;4;5;3
1380000;145;3;3;1
1447021;95;2;3;2
1490000;120;4;3;2
1860000;144;2;3;2
1150000;110;3;3;1
2048880;85;1;2;2
3600000;185;3;5;3
1250000;140;3;3;1
1400000;100;2;4;1
1200000;96;2;2;1
585000;45;1;2;1
1380000;105;1;2;2
1049000;98;2;2;1
1210000;48;1;2;1
1300000;140;3;2;1
1050000;70;1;2;2
3850000;200;2;4;3
1200000;140;3;3;1
470000;62;2;2;1
157900;41;2;1;1
375000;63;2;2;1
570000;88;3;2;2
565000;91;3;2;2
1190000;128;3;3;3
420000;68;2;2;2
348000;54;2;2;1
157900;41;2;1;2
450000;55;2;2;1
286000;55;2;2;1
576000;88;3;2;2
650000;116;2;2;2
400000;67;2;2;1
424000;68;2;2;1
580000;88;3;2;2
450000;71;2;2;1
460000;67;2;2;1
560000;68;2;2;2
360000;65;3;2;1
260000;54;2;2;1
398000;63;2;2;1
300000;50;2;2;1
480000;68;1;2;1
387900;64;3;2;1
280000;48;2;2;1
380000;70;2;2;1
729775;49;2;2;1
380000;56;2;2;1
465000;58;2;2;1
500000;71;2;2;1
175000;44;2;2;1
320000;60;3;2;1
260000;64;3;2;1
370000;60;3;2;1
240000;48;2;2;1
325000;60;3;2;1
245000;48;2;2;1
316500;60;3;2;1
190000;43;2;2;1
215000;43;2;2;1
200000;47;2;2;1
202000;44;2;2;1
315000;59;3;2;1
335000;60;2;2;1
284000;65;3;2;1
225000;50;2;2;1
280000;45;2;2;1
328000;60;2;2;1
265000;47;2;2;1
371000;60;2;2;1
334000;60;3;2;1
222000;45;2;2;1
262000;46;2;2;1
280000;64;3;2;1
225000;48;2;2;1
300000;64;3;2;1
205000;43;2;2;1
220000;45;2;2;1
265000;48;2;2;1
220000;49;2;2;1
1290000;100;3;4;1
1080000;124;3;3;1
1980000;168;4;4;2
1190000;81;2;3;1
2950000;239;3;3;2
350000;42;1;2;1
2100000;168;4;4;1
950000;108;3;3;1
924000;55;2;3;1
1179000;101;2;4;1
1399000;120;3;2;1
1000000;130;3;2;1
400000;31;1;2;1
2890000;240;4;4;4
8500000;420;4;6;4
1800000;210;3;4;2
980000;140;3;2;1
410000;34;1;2;1
900000;65;2;1;1
1300000;138;3;3;1
900000;60;2;2;2
1940000;226;3;4;2
1400000;168;3;4;2
1600000;115;3;3;2
2600000;187;3;5;2
760000;45;1;2;1
500000;133;3;2;1
215000;52;2;2;1
225000;54;2;2;1
235000;53;2;2;1
235000;54;2;2;1
190000;52;2;2;1
250000;57;2;2;1
250000;55;2;2;1
220000;50;2;2;1
243000;58;2;2;1
240000;52;2;2;1
290000;73;3;2;1
200000;52;2;2;1
645000;162;3;3;2
215000;52;2;2;1
290000;73;3;2;1
250000;58;2;2;1
290000;73;3;2;1
265000;54;2;2;1
220000;52;2;2;1
246000;56;2;2;1
300000;70;3;2;1
230000;53;2;2;1
215000;54;2;2;1
290000;54;2;2;1
320000;65;3;2;1
230000;54;2;2;1
230000;48;2;2;1
229000;54;2;2;1
220000;54;2;2;1
240000;54;2;2;1
275000;54;2;2;1
233000;54;2;2;1
248000;55;2;2;1
247000;55;2;2;1
610000;125;3;3;2
1450000;160;2;3;1
945000;72;1;2;2
1000000;150;4;3;2
600000;75;2;2;1
1600000;217;4;5;3
850000;70;2;2;2
1250000;115;3;3;2
999000;71;2;2;1
1590000;170;5;5;2
3000000;182;4;4;4
910000;99;2;4;2
2890000;172;3;5;3
1550000;140;4;5;2
470000;40;1;2;1
1835500;148;3;4;2
1100000;71;2;2;1
580000;70;2;2;1
890000;120;3;4;1
2970000;182;4;4;4
1360000;120;2;3;2
1890000;127;3;3;2
550000;57;2;2;1
683000;62;2;2;1
1740000;170;3;4;2
580000;60;2;2;1
543000;57;2;2;1
1650000;135;3;4;2
1200000;126;3;2;1
400000;72;3;2;2
1500000;237;4;5;4
622112;92;3;3;2
665800;125;4;3;2
1190000;238;4;7;4
500000;130;3;4;3
625000;110;3;2;2
800000;160;3;5;3
397000;69;2;2;2
590000;85;2;3;1
263000;48;1;2;2
540009;92;3;2;2
666000;126;4;4;2
1500000;220;4;4;4
310900;66;3;2;2
435000;70;2;2;1
467000;80;3;2;1
309900;66;2;2;2
830000;140;2;3;2
295000;50;2;2;1
490000;66;2;2;2
360000;75;3;3;2
635000;130;2;2;2
567600;67;3;1;1
247800;54;2;2;1
298000;70;2;2;1
650000;130;3;3;2
280000;49;2;2;1
290000;50;2;2;1
280000;51;2;2;1
270000;54;2;2;1
250000;57;2;2;1
215000;50;2;2;1
278000;69;2;2;1
243000;56;2;2;1
205000;44;1;2;1
240000;48;2;2;1
238500;47;2;2;1
270000;51;2;2;1
250000;58;2;2;1
300000;46;2;2;1
220000;59;2;2;1
250000;65;2;2;1
265000;48;2;2;1
270000;70;2;2;1
295000;61;2;2;1
270000;70;2;2;1
320000;74;2;2;1
225000;50;2;2;1
265000;70;2;2;1
295000;65;2;2;1
466000;73;2;2;1
350000;58;2;2;1
278000;60;2;2;1
265000;49;2;2;1
280000;50;2;2;1
280000;52;2;2;1
180000;35;1;2;1
351000;61;2;2;1
326134;61;2;2;1
361150;64;2;2;1
313296;61;2;2;1
362000;64;2;2;1
326000;61;2;2;1
313296;61;2;2;1
430000;60;2;2;1
418000;67;2;2;1
367500;62;2;2;1
180000;38;1;2;1
188000;40;2;2;1
399900;44;2;2;1
152000;32;2;2;1
219000;49;2;2;1
585000;100;3;3;1
361150;64;2;2;1
458545;74;3;2;2
290000;48;2;2;1
326000;61;2;2;1
361114;64;2;2;1
458545;74;3;2;2
249000;54;2;2;1
850000;84;3;2;2
415000;65;2;2;1
313296;61;2;2;1
242629;60;2;2;1
380000;71;2;2;1
795000;69;2;2;1
720000;83;3;2;2
338000;53;2;2;1
395000;72;3;2;2
570000;82;3;2;1
380000;71;3;2;1
674000;92;3;2;2
541000;67;2;2;2
335000;53;2;2;1
199000;43;2;2;1
624900;92;3;3;2
618657;83;3;2;2
630000;92;3;3;2
1850000;189;4;3;3
1242198;113;3;3;2
1080000;124;3;4;2
400000;71;3;2;1
570000;100;2;2;1
380000;71;3;2;1
1200000;160;3;5;2
2600000;250;4;6;4
1950000;237;4;4;3
1250000;117;3;3;2
881000;74;1;2;1
705000;65;2;2;1
380000;71;3;2;1
1869000;181;3;5;3
619990;83;3;2;1
199000;43;2;2;1
1878980;181;4;5;3
1257575;113;2;3;2
970000;130;3;5;2
673000;92;3;3;2
729000;83;3;2;2
1680000;208;4;6;4
490000;65;2;2;1
680000;87;3;3;2
950000;130;3;5;2
199000;45;2;2;1
240000;43;2;2;1
389900;35;1;2;1
337310;54;2;2;1
334000;53;2;2;1
2449400;250;4;5;4
699000;83;3;2;2
1849430;189;4;5;4
1190000;177;3;3;2
673000;92;3;3;2
729315;83;3;2;2
515000;105;2;2;1
720000;100;3;3;2
592077;68;2;2;2
790000;100;3;3;2
613000;61;2;2;2
410000;70;2;3;2
501400;51;2;2;1
574000;61;2;2;2
595000;76;3;2;1
605996;64;2;2;1
430000;70;2;2;2
579001;65;2;2;1
615000;72;2;2;2
459000;70;2;2;1
610000;65;2;2;2
720000;89;3;2;2
599000;65;2;2;1
815001;83;3;3;2
739000;72;2;2;2
263000;63;2;2;1
398990;63;2;2;1
398850;63;2;2;1
750000;64;2;2;2
1060000;103;4;4;3
199000;41;2;2;1
620000;72;2;2;2
659070;58;2;2;1
549000;60;2;2;1
690000;80;3;2;1
540000;84;3;3;2
360000;55;2;2;1
475000;50;2;2;1
399000;63;2;2;1
680000;70;2;2;2
450000;73;3;2;1
285000;48;2;2;1
320000;51;2;2;1
320000;55;2;2;1
350000;50;2;2;1
320000;55;2;2;1
330000;50;2;2;1
320000;50;2;2;1
540000;67;2;2;1
287000;55;2;2;1
465000;67;2;2;1
320000;55;2;2;1
530000;66;2;2;1
250000;56;2;2;1
330000;63;2;2;1
955000;210;3;4;1
349800;75;3;4;1
251200;65;3;2;1
730000;110;4;2;2
300000;65;2;2;1
250000;50;2;2;1
320000;48;2;2;1
318000;47;2;2;1
320000;56;2;2;1
137481;51;2;2;1
98815;51;2;2;1
320000;48;2;2;1
395000;65;2;2;1
462000;67;2;2;1
474000;67;2;2;1
258000;50;2;2;1
399900;77;3;2;2
700000;102;3;3;2
354000;59;2;2;2
237100;47;2;2;1
545000;83;2;2;2
349900;58;2;2;1
397000;69;2;2;2
1800000;280;4;6;4
740000;95;2;3;2
238000;38;1;2;1
200000;42;2;2;1
260000;47;2;2;1
302000;66;3;2;2
302000;66;3;2;2
890000;124;3;4;3
583800;84;3;2;2
259900;47;2;2;1
530900;92;3;2;3
680000;108;3;2;2
930000;138;3;4;2
308000;66;3;2;2
430000;62;2;2;2
475000;72;2;2;2
609000;96;3;3;2
415000;66;2;3;1
302000;66;3;2;2
399900;67;2;2;5
370000;70;3;2;2
394000;67;2;2;1
777000;105;3;2;1
3517000;294;4;6;4
470000;60;2;2;1
930000;99;4;2;2
695000;101;3;3;1
281000;32;1;2;1
577000;50;1;2;1
4182000;267;4;5;4
2199000;200;4;4;3
1800000;160;3;3;2
750000;105;3;3;1
820000;70;2;2;2
850000;85;1;2;2
1800000;163;3;4;4
802800;72;2;3;1
359900;33;1;2;1
500000;67;2;2;1
840000;91;3;4;2
650000;78;2;2;1
800000;82;3;2;2
705000;90;3;3;1
760000;68;3;2;2
924000;85;2;3;2
961500;85;2;3;2
929500;92;3;3;2
1250000;125;3;3;2
350000;42;2;2;1
449000;95;4;2;1
480000;68;2;2;1
440000;95;4;2;1
890000;104;3;3;2
155300;38;1;1;1
363000;67;3;2;2
1430000;188;3;5;3
260000;64;3;2;1
503565;67;3;2;1
350000;85;3;3;2
155300;38;1;1;1
483000;77;3;2;1
384000;50;2;2;1
620000;82;3;2;1
485000;67;3;2;1
509000;82;3;2;2
1950000;190;3;4;4
370000;50;2;2;1
480000;66;3;2;1
470000;68;3;2;1
503565;67;3;2;1
162300;37;1;2;1
490000;67;3;2;1
385000;50;2;2;1
595000;76;2;2;2
385000;50;2;2;1
720000;77;2;2;1
950000;73;2;2;1
3910000;220;3;4;4
2710001;211;3;4;3
5465644;286;4;5;4
1199770;243;4;7;4
4999070;286;4;7;4
960000;73;2;2;1
5800000;286;4;6;4
3590000;206;4;5;4
1200000;125;3;2;2
940000;104;3;2;2
1100000;96;3;2;2
5814000;285;4;6;4
940000;104;3;4;2
6000000;286;4;5;4
7559420;377;3;4;4
1130000;105;3;3;2
2000000;163;4;3;3
5850000;286;4;5;4
3691000;206;4;5;4
480000;60;2;2;2
5630000;286;4;6;4
969800;107;3;2;2
866000;73;2;2;1
1595000;233;4;5;4
1790000;234;3;6;3
330000;60;3;2;1
485000;80;3;2;2
320000;52;2;2;1
1700000;266;4;5;4
455000;76;3;2;1
480000;74;3;2;1
2420000;266;4;4;4
430000;63;2;2;1
1800000;266;4;1;4
1850000;266;3;5;4
430000;75;3;2;2
340000;50;2;2;1
445000;74;3;2;2
425000;64;3;2;2
467000;74;3;3;2
430000;75;3;2;2
415000;78;3;2;1
440000;75;3;2;1
1450000;266;4;5;4
1900000;266;4;1;4
350000;50;2;2;1
1350000;266;4;5;4
1690000;266;4;5;4
2100000;266;4;5;4
360000;50;2;2;1
340000;50;2;2;1
1850000;266;3;5;4
1450000;266;4;6;4
209000;40;2;2;1
150900;41;2;1;1
238000;50;2;2;1
87000;52;2;2;1
179000;40;2;2;1
290000;48;2;2;1
179000;40;2;2;1
150900;41;2;1;1
184900;40;2;2;1
190000;48;2;2;1
250000;48;2;2;1
185000;50;2;2;1
234000;48;2;2;1
205800;40;2;2;1
240000;48;2;2;1
255000;48;2;2;1
230000;48;2;2;1
179000;40;2;2;1
270000;49;2;2;1
250000;48;2;2;1
170000;51;2;2;1
249000;47;2;2;1
237000;55;2;2;1
188600;40;2;2;1
212000;50;2;2;1
140000;48;2;2;1
184900;40;2;2;1
205800;40;2;2;1
234000;55;2;2;1
260000;50;2;2;1
567600;66;3;2;1
540000;66;2;2;1
279000;57;2;2;1
628300;66;2;2;1
584000;66;2;2;1
345000;77;3;2;1
