Price,Size,Rooms,Toilets,Suites,Parking,New
245000,56,2,1,0,1,0
350000,66,2,1,0,1,0
224000,56,2,1,0,1,0
85000,40,2,1,0,1,0
240000,47,1,1,0,1,0
360000,63,2,1,0,1,0
250000,48,2,1,0,1,0
260000,50,2,1,0,1,0
180000,50,2,1,0,1,0
290000,62,3,2,1,1,0
180000,44,2,1,0,1,0
260000,44,2,1,0,1,0
318000,67,2,1,0,1,0
250000,48,2,1,0,1,0
280000,64,2,1,0,1,0
210000,56,2,1,0,1,0
169900,41,2,1,0,0,0
215000,49,2,1,0,1,0
291000,56,2,1,0,1,0
220900,42,2,1,0,1,0
250000,49,2,1,0,1,0
260000,48,2,1,0,1,0
240000,46,2,1,0,1,0
229000,43,2,1,0,1,0
290000,50,2,1,0,1,0
169900,40,2,1,0,0,0
140000,53,2,1,0,1,0
170000,44,2,1,0,1,0
200000,47,2,1,0,1,0
138000,47,2,1,0,1,0
210000,47,2,1,0,1,0
146900,44,2,1,0,1,0
152000,44,2,1,0,1,0
130000,46,2,1,0,1,0
190000,46,2,1,0,1,0
168000,52,3,1,0,1,0
159000,45,2,1,0,1,0
215000,48,2,1,0,1,0
197000,42,2,1,0,1,0
155000,50,2,1,0,1,0
187000,38,2,1,0,1,0
129000,48,2,1,0,1,0
139900,45,2,1,0,1,0
155000,46,2,1,0,1,0
205000,44,2,1,0,1,0
200000,57,3,1,0,1,0
165000,48,2,1,0,1,0
170000,45,2,1,0,1,0
170000,39,2,1,0,1,0
148294,54,2,1,0,1,0
150000,45,2,1,0,1,0
136990,33,1,1,0,0,0
180000,67,2,1,0,1,0
145000,53,2,1,0,1,0
160000,44,2,1,0,1,0
193000,49,2,1,0,1,0
220000,50,2,1,0,1,0
189000,55,3,1,0,1,0
165000,46,2,1,0,1,0
180000,50,3,1,0,1,0
155000,54,2,1,0,1,0
165000,43,2,1,0,1,0
170000,48,2,1,0,1,0
190000,50,2,1,0,1,0
135000,45,2,1,0,1,0
200000,60,2,1,0,1,0
225000,50,2,1,0,1,0
265000,47,2,1,0,1,0
150000,45,2,1,0,1,0
335000,63,3,2,1,1,0
255000,48,2,1,0,1,0
114616,42,2,1,0,0,0
150000,48,2,1,0,1,0
190936,47,1,1,0,1,0
260000,54,2,1,0,1,0
800000,90,3,1,0,1,0
149900,41,2,1,0,0,0
243999,57,2,2,1,1,0
200000,53,2,1,0,1,0
170000,48,2,1,0,1,0
229900,52,2,2,1,1,0
160000,48,2,1,0,1,0
230000,50,2,1,0,1,0
218000,47,2,2,1,1,0
200000,47,2,1,0,1,0
170000,56,3,1,0,1,0
299900,63,3,2,1,1,0
180000,57,2,1,0,1,0
210000,47,2,1,0,1,0
220000,48,2,1,0,1,0
274999,65,3,2,1,1,0
240000,49,2,1,0,1,0
179900,41,2,1,0,0,0
178000,44,2,1,0,1,0
238000,50,2,1,0,1,0
149900,41,2,1,0,0,0
210000,48,2,1,0,1,0
204900,41,2,1,0,1,0
151900,40,2,1,0,1,0
290000,64,3,1,0,1,0
349000,57,3,2,1,1,0
165900,41,2,1,0,1,0
233999,55,2,2,1,1,0
180000,56,3,1,0,1,0
235000,47,2,1,0,1,0
150000,47,2,1,0,1,0
234000,50,2,1,0,1,0
165000,51,2,1,0,1,0
160000,56,2,1,0,1,0
178000,42,2,1,0,1,0
190000,53,2,1,0,1,0
186900,41,2,1,0,1,0
226000,50,2,1,0,1,0
156800,41,2,1,0,1,0
115000,45,2,1,0,1,0
165000,48,2,1,0,1,0
160000,45,2,1,0,1,0
212000,48,2,1,0,1,0
148990,36,2,1,0,1,0
209000,40,2,1,0,1,0
210000,40,2,1,0,1,0
169000,40,2,1,0,1,0
199000,40,2,1,0,1,0
135000,35,1,1,0,1,0
180000,56,2,1,0,1,0
274999,65,3,2,1,1,0
159900,37,2,1,0,1,0
160000,57,2,1,0,1,0
233999,55,2,2,1,1,0
243999,57,2,2,1,1,0
186000,55,3,1,0,1,0
159000,41,2,1,0,1,0
159000,41,2,1,0,1,0
150000,48,2,1,0,1,0
200000,50,2,1,0,1,0
200000,45,2,1,0,1,0
200000,47,2,1,0,1,0
199300,47,2,1,0,1,0
215000,49,2,1,0,1,0
225000,50,2,2,1,1,0
199250,47,2,1,0,1,0
199000,47,2,1,0,1,0
360000,70,3,1,0,1,0
200000,48,2,1,0,1,0
249000,63,2,1,0,1,0
219900,40,2,1,0,1,0
199900,48,2,1,0,1,0
147900,41,2,1,0,0,0
200000,56,2,1,0,1,0
268900,59,3,2,1,1,0
199000,45,2,1,0,1,0
279000,73,2,1,0,1,1
310000,63,3,1,0,1,0
235000,52,2,1,0,1,0
199000,47,2,1,0,1,0
198000,47,2,1,0,1,0
170000,49,2,1,0,1,0
215000,50,2,1,0,1,0
189900,50,2,1,0,1,0
215000,48,2,1,0,1,0
267900,52,2,2,1,1,0
311900,58,3,2,1,1,0
249000,73,2,1,0,1,1
152900,40,2,1,0,0,0
199900,51,2,2,1,1,0
239900,58,3,2,1,1,0
199876,54,2,1,0,1,0
187000,40,2,1,0,0,1
236802,47,2,2,1,1,0
234900,47,2,2,1,1,0
239000,58,3,2,1,1,0
147900,41,2,1,0,0,0
199900,51,2,2,1,1,0
230000,49,2,1,0,1,0
220000,46,2,1,0,1,0
236802,47,2,1,0,0,0
236802,47,2,1,0,0,0
212000,52,2,1,0,1,0
195999,45,2,1,0,1,0
443900,72,3,2,1,1,0
250000,45,2,1,0,1,0
377000,58,2,2,1,1,0
329000,65,3,2,1,1,0
210000,40,2,1,0,1,0
230000,48,2,1,0,1,0
272000,54,2,2,1,1,0
198000,37,1,1,0,0,0
299000,62,3,2,1,1,0
212000,50,2,1,0,1,0
270000,69,2,2,1,1,0
270000,57,2,1,0,1,0
255000,50,2,1,0,1,0
1020000,270,3,4,3,3,0
270000,62,3,2,1,2,0
250000,47,2,1,0,0,0
289000,64,3,2,1,1,0
198000,39,1,1,0,0,0
285000,54,2,2,1,1,0
350000,53,2,2,1,1,0
235000,47,2,1,0,1,0
340000,59,2,1,0,2,0
145000,30,1,1,0,0,0
330000,50,2,1,0,1,0
179900,35,2,1,0,1,1
280000,52,2,1,0,1,0
380000,63,3,2,1,1,0
565000,67,3,2,1,1,0
371000,52,2,1,0,1,0
215000,49,2,1,0,1,0
165000,49,2,1,0,1,0
279500,54,2,2,1,1,0
199000,64,2,1,0,1,0
250000,55,2,1,0,1,0
189000,30,2,1,0,1,1
300000,47,2,1,0,1,0
240000,54,2,1,0,1,0
230000,57,2,1,0,1,0
220000,46,2,1,0,1,0
270000,45,2,1,0,1,0
210000,40,2,1,0,1,0
270000,63,2,2,1,1,0
250000,48,2,1,0,1,0
169000,40,2,1,0,0,1
160000,39,2,1,0,1,1
250000,52,2,1,0,1,0
210000,54,2,1,0,1,0
210000,50,2,1,0,1,0
500000,74,3,2,1,2,0
289000,50,2,1,0,1,0
266000,65,2,1,0,1,0
286000,56,2,2,0,1,0
169000,30,2,1,0,0,1
420000,146,4,2,1,1,0
380000,65,2,1,0,1,0
290000,56,2,1,0,1,0
350000,63,3,1,0,1,0
530000,94,3,3,2,1,0
320000,67,3,2,1,1,0
470000,58,3,2,1,2,0
262000,58,2,1,0,1,0
392000,68,3,2,1,1,0
249999,50,2,1,0,1,0
335000,60,2,2,1,1,0
550000,120,4,1,0,1,0
220000,50,2,1,0,1,0
180000,48,2,1,0,1,0
190000,50,2,1,0,1,0
450000,146,4,1,0,1,0
170000,42,2,1,0,1,0
310000,56,2,1,0,1,0
310000,56,2,2,1,1,0
335000,56,2,1,0,1,0
335000,56,2,1,0,1,0
335000,56,2,1,0,1,0
375000,56,2,2,1,1,0
295000,56,2,1,0,1,0
355000,56,2,1,0,1,0
335000,56,2,1,0,1,0
360000,56,2,1,0,1,0
355000,56,2,1,0,1,0
335000,56,2,1,0,1,0
280000,52,2,1,0,1,0
355000,56,2,1,0,1,0
355000,56,2,1,0,1,0
285000,65,2,1,0,1,0
355000,56,2,1,0,1,0
202000,52,2,1,0,1,0
314000,51,2,1,0,1,0
469000,75,3,2,1,2,0
325000,65,2,2,1,2,0
296500,61,3,2,1,1,0
309000,60,3,2,1,1,0
296000,61,3,2,1,1,0
381000,64,2,2,1,1,0
270000,48,2,1,0,1,0
290000,64,2,2,1,1,0
280000,45,2,1,0,1,0
315000,60,3,1,0,1,0
329000,61,3,2,1,1,0
390000,65,2,2,1,1,0
240000,60,2,2,1,1,0
436000,76,3,2,1,2,0
298000,61,3,2,1,1,0
505000,76,3,2,1,2,0
299500,61,3,2,1,1,0
320000,64,2,2,1,2,0
325000,64,2,2,1,2,0
330000,64,2,2,1,1,0
297000,61,3,2,1,1,0
260000,45,2,1,0,1,0
480000,76,3,2,1,2,0
555000,75,3,2,1,2,0
325000,64,2,2,1,2,0
239900,58,3,2,1,1,0
321600,60,3,2,1,1,0
300000,45,2,2,1,1,0
298500,61,3,2,1,1,0
280000,66,3,1,0,1,0
300000,63,2,1,0,1,0
280000,51,2,2,1,1,0
245000,48,2,1,0,1,0
300000,64,3,1,0,1,0
275000,58,2,1,0,1,0
327000,61,3,2,1,1,0
426000,78,3,2,1,1,0
270000,59,2,1,0,1,0
275000,60,2,2,1,1,0
279000,50,2,1,0,1,0
330000,65,2,2,1,1,0
498000,75,2,2,1,2,0
320000,57,3,1,0,1,0
297500,61,3,2,1,1,0
300000,60,2,1,0,1,0
430000,75,3,2,1,2,0
385000,64,2,2,1,2,0
380000,65,2,2,1,2,0
335000,65,2,2,1,1,0
480000,75,3,2,1,2,0
189000,40,2,1,0,1,0
286000,48,2,1,0,1,0
189000,40,2,1,0,1,0
215000,50,2,1,0,1,0
225000,44,2,1,0,1,0
240000,44,1,1,0,1,0
250000,44,1,1,0,1,0
235000,49,2,1,0,1,0
398000,98,3,1,0,1,0
340000,76,3,1,0,1,0
200000,43,2,1,0,1,0
190000,37,2,1,0,1,0
313967,58,3,2,1,1,0
179000,37,1,1,0,1,0
179000,37,1,1,0,1,0
230000,47,2,1,0,1,0
212000,44,2,1,0,1,0
215000,44,1,1,0,1,0
300000,48,2,1,0,1,0
185000,50,2,1,0,1,0
240000,48,2,1,0,1,0
215000,57,2,1,0,1,0
199000,45,2,1,0,0,0
199000,42,2,1,0,0,0
179000,40,2,1,0,0,0
230000,49,2,1,0,1,0
230000,55,2,1,0,1,0
230000,48,2,2,1,1,0
178000,57,2,1,0,1,0
220000,48,2,1,0,1,0
225000,53,2,1,0,1,0
230000,51,2,1,0,1,0
189000,40,2,1,0,1,0
196900,40,2,1,0,1,0
200000,47,2,1,0,1,0
240000,50,2,1,0,1,0
280000,60,3,1,0,1,0
197000,49,2,1,0,1,0
199000,37,2,1,0,0,0
189000,48,2,1,0,1,0
245000,50,2,1,0,1,0
250000,50,2,1,0,1,0
189000,40,2,1,0,1,0
210000,51,2,1,0,1,0
180000,56,2,1,0,1,0
169000,49,2,1,0,1,0
270000,48,2,1,0,1,0
240000,47,2,1,0,1,0
215000,47,2,1,0,1,0
198000,55,2,1,0,1,0
240000,58,3,1,0,1,0
191000,40,2,1,0,1,0
225000,50,2,1,0,1,0
236825,47,2,1,0,1,0
182000,63,2,1,0,1,0
230000,60,2,1,0,1,0
2080000,225,3,4,3,4,0
658000,89,3,2,1,2,0
310000,47,2,1,0,1,0
788852,102,3,2,1,2,0
320000,39,1,1,0,1,0
450000,110,3,2,1,1,0
600000,82,3,2,1,2,0
1300000,164,3,4,3,3,0
620000,95,3,2,1,2,0
495000,70,2,2,1,2,0
335000,46,2,1,0,1,0
380000,58,2,1,0,1,0
415000,335,1,2,1,1,0
550000,83,3,2,1,1,0
319000,50,2,1,0,1,0
810000,122,3,4,3,2,0
550000,87,3,2,1,2,0
1200000,122,4,3,2,2,0
470000,55,2,2,1,2,0
228100,38,2,1,0,0,0
228200,38,2,1,0,0,0
228150,38,2,1,0,0,0
228300,38,2,1,0,0,0
550000,84,3,2,1,1,0
510000,50,1,1,0,1,0
552001,63,2,2,1,1,0
3700000,300,4,5,4,6,0
395000,38,1,2,1,1,0
640000,80,3,3,2,2,0
795000,92,3,2,1,2,0
1250000,228,4,3,2,3,0
650000,72,3,2,1,1,0
570000,68,3,2,1,2,0
340000,62,3,2,1,1,0
202000,51,2,1,0,1,0
210000,45,2,1,0,1,0
297000,57,2,1,0,1,0
210000,44,2,1,0,1,0
230000,45,2,1,0,1,0
199500,51,2,1,0,1,0
207700,51,2,1,0,1,0
201000,51,2,1,0,1,0
235000,47,2,1,0,1,0
350000,77,3,2,1,1,0
209700,51,2,1,0,1,0
206500,51,2,1,0,1,0
200000,51,2,1,0,1,0
201700,51,2,1,0,1,0
230000,44,2,1,0,1,0
200500,51,2,1,0,1,0
240000,41,2,1,0,1,0
203700,51,2,1,0,1,0
215000,52,3,1,0,1,0
240000,46,2,1,0,0,0
180000,43,2,1,0,1,0
200000,51,2,1,0,1,0
240000,51,2,1,0,1,0
202500,51,2,1,0,1,0
219900,51,2,2,1,1,0
214500,51,2,1,0,1,0
239900,57,2,1,0,1,0
204000,51,2,1,0,1,0
204500,51,2,1,0,1,0
225000,51,2,1,0,1,0
250000,54,2,1,0,1,0
225000,52,2,1,0,1,0
260000,47,2,1,0,1,0
320000,78,3,2,1,1,0
220000,40,2,1,0,1,0
225000,45,2,1,0,1,0
294000,57,2,1,0,1,0
215000,44,2,1,0,1,0
205700,51,2,1,0,1,0
297000,57,2,1,0,1,0
208500,51,2,1,0,1,0
297000,57,2,1,0,1,0
217000,51,2,2,1,1,0
195000,50,2,1,0,1,0
330000,62,3,2,1,1,0
190000,40,2,1,0,1,0
267000,88,2,2,0,1,0
360000,58,2,2,1,1,0
640000,85,2,2,1,1,0
250000,57,2,1,0,1,0
365000,59,2,2,1,1,0
373000,107,3,2,1,1,0
955000,124,3,2,1,2,0
530000,81,3,2,1,2,0
370000,55,2,1,0,1,0
348000,63,3,2,1,1,0
532000,76,2,2,1,1,0
400000,62,2,1,0,1,0
330000,55,2,1,0,1,0
655000,81,3,2,1,2,0
680000,88,3,2,1,2,0
325000,55,2,1,0,1,0
400000,58,2,2,0,1,0
750000,83,3,2,1,2,0
896000,130,3,2,1,4,0
750000,187,4,4,3,3,0
472000,56,2,1,0,1,0
315000,56,2,1,0,1,0
447000,56,2,1,0,1,0
585000,85,3,2,1,1,0
328000,65,3,1,0,1,0
1400000,117,3,2,1,3,0
1490000,155,3,4,3,1,0
900000,130,4,1,0,4,0
273000,80,3,1,0,1,0
795000,105,3,4,3,2,0
335000,77,3,2,0,2,0
364000,59,2,2,1,1,0
590000,76,3,2,1,1,0
349800,63,3,1,0,1,0
320000,62,3,2,1,1,0
250000,50,2,1,0,1,0
510000,64,2,2,1,1,0
830000,105,3,3,2,2,0
525000,78,3,2,1,2,0
437000,70,3,2,1,2,0
1150000,170,4,3,0,4,0
480545,72,3,2,1,1,0
320000,75,2,1,0,1,0
565000,117,3,3,1,2,0
1300000,196,3,4,3,3,0
450000,73,3,2,1,2,0
399000,74,2,2,1,1,0
295000,69,2,2,0,0,0
280000,46,2,1,0,1,0
270000,54,2,1,0,1,0
1200000,117,3,2,1,3,0
319000,64,3,2,1,1,0
136600,98,2,1,0,1,0
226100,47,2,2,1,1,0
217600,47,2,1,0,1,0
221000,47,2,1,0,1,0
235450,48,2,2,1,1,0
223550,47,2,1,0,1,0
190000,50,2,1,0,1,0
215050,48,2,1,0,1,0
241400,47,2,1,0,1,0
241400,48,2,1,0,1,0
233750,47,2,2,1,1,0
233750,47,2,2,1,1,0
238000,48,2,1,0,1,0
238000,47,2,1,0,1,0
221000,48,2,1,0,1,1
238000,47,2,2,1,1,0
750000,152,3,2,1,2,0
350000,67,2,1,0,1,0
530000,115,3,2,1,2,0
720000,145,3,2,1,2,0
298000,51,2,1,0,1,0
300000,58,2,1,0,1,0
420000,54,2,1,0,1,0
290000,42,2,1,0,1,0
425000,73,3,2,1,1,0
450000,74,2,1,0,0,0
256000,45,2,1,0,1,0
290000,52,2,1,0,1,0
170000,38,1,1,0,0,0
799000,115,3,2,1,3,0
350000,57,2,1,0,1,0
240000,50,2,1,0,1,0
529000,96,3,3,2,1,0
249000,40,1,1,0,1,0
250000,41,2,1,0,1,1
310000,65,3,2,1,1,0
305000,53,2,2,1,1,0
249000,53,2,1,0,1,0
303000,53,3,2,1,1,0
199000,40,2,1,0,1,0
510000,77,3,2,1,1,0
341000,44,2,1,0,1,0
340000,65,3,2,1,1,0
350000,52,2,1,0,1,0
550000,88,3,2,1,2,0
233000,35,1,1,0,1,0
1100000,135,3,2,1,2,0
300000,58,3,1,0,1,0
450000,64,3,2,1,1,0
698000,91,3,3,2,2,0
370000,75,3,1,0,1,0
400000,69,2,2,1,1,0
365000,62,2,2,1,0,0
209000,40,2,1,0,1,0
269900,47,2,1,0,1,0
213900,41,2,1,0,1,0
255000,49,2,2,1,1,0
300000,52,2,1,0,1,0
275000,53,2,1,0,1,0
325000,63,3,1,0,1,0
330000,54,2,1,0,1,0
215000,35,1,1,0,1,0
453000,72,3,2,1,1,0
264000,45,2,1,0,1,0
320000,50,2,1,0,1,0
298000,60,2,1,0,1,0
720000,96,3,2,1,2,0
440000,60,2,2,1,1,0
1070000,185,3,4,3,3,0
410000,55,3,2,1,1,0
735000,91,3,2,1,2,0
470000,69,3,2,1,1,0
260000,48,2,1,0,1,0
600000,59,2,2,1,2,0
385000,61,2,2,1,1,0
645000,74,3,3,2,2,0
280000,52,2,1,0,1,0
340000,83,2,1,0,1,0
280000,35,1,1,0,1,0
315000,45,2,1,0,1,0
310000,58,2,1,0,1,0
303000,53,2,2,1,1,0
285000,30,1,1,0,1,0
420000,55,2,2,1,1,0
565000,69,3,2,1,1,0
200000,40,2,1,0,0,0
400000,60,2,2,1,1,0
550000,72,2,2,1,1,0
420000,55,2,2,1,1,0
320000,48,2,1,0,1,0
179000,40,2,1,0,0,0
193000,41,2,1,0,0,0
280000,50,2,2,1,1,0
280000,50,2,2,1,1,0
232000,38,2,2,1,1,0
375000,51,2,1,0,1,0
350000,58,2,1,0,1,0
249500,48,1,2,1,1,0
460000,57,2,1,0,1,0
419000,63,3,2,1,1,0
435000,63,3,2,1,2,0
215000,40,1,2,1,1,0
280000,48,2,1,0,1,0
186900,41,2,1,0,0,0
1349900,133,3,4,3,2,0
420000,120,3,3,2,1,0
380657,59,2,2,1,1,0
480800,72,3,2,1,1,0
379999,60,2,1,0,1,0
385000,55,2,1,0,1,0
370000,51,1,1,0,1,0
290309,61,2,2,1,2,0
1380000,147,4,3,2,2,0
3100000,233,4,5,4,4,0
1200000,85,2,2,1,2,0
1800000,154,4,4,3,3,0
450000,33,1,2,1,1,0
3600000,274,4,5,4,4,0
1250000,165,4,4,3,3,0
550000,49,1,2,1,1,0
1870000,193,2,4,3,4,0
2250000,185,3,4,3,3,0
470000,64,2,2,1,1,0
790000,94,3,2,1,2,0
1100000,128,3,2,1,1,0
2980000,230,2,3,2,4,0
590000,51,1,1,0,1,0
1850000,205,3,4,3,3,0
365000,35,1,2,1,1,0
540000,60,2,2,1,1,0
470000,86,3,2,1,1,0
852000,100,3,3,2,2,0
579000,80,2,3,2,1,0
1400000,181,3,4,3,3,0
362000,70,3,2,1,2,0
290000,47,2,1,0,1,0
450000,72,3,2,1,1,0
700000,70,3,2,1,2,0
395000,61,2,1,0,1,0
477000,92,3,2,1,2,0
850000,107,2,3,2,2,0
380000,68,3,2,1,2,0
280000,53,2,1,0,1,0
1650000,274,3,5,2,3,0
495000,64,3,2,1,2,0
259000,49,2,1,0,1,0
490000,76,2,2,1,1,0
400000,78,2,1,0,1,0
320000,64,3,2,1,1,0
509299,81,3,2,1,1,0
395000,62,3,1,0,1,0
549000,78,3,2,1,2,0
1200000,130,4,4,3,2,0
665000,82,3,2,1,2,0
290000,47,2,1,0,1,0
425000,75,3,2,1,1,0
345000,74,2,1,0,2,0
1120000,133,3,2,1,2,0
1300000,163,3,4,3,3,0
450000,62,2,2,1,1,0
350000,62,2,1,0,1,0
700000,96,3,2,1,2,0
639000,81,3,2,1,2,0
148290,34,2,1,0,0,0
150000,35,2,1,0,0,0
260000,52,2,1,0,1,0
155000,40,2,1,0,0,0
227000,54,2,1,0,1,0
250000,51,2,1,0,1,0
270000,63,2,1,0,1,0
229900,47,2,1,0,1,0
210000,46,2,1,0,1,0
139900,41,2,1,0,0,0
1200000,122,4,2,1,2,0
244800,48,2,1,0,1,0
169900,41,2,1,0,0,0
265000,51,2,1,0,1,0
240000,70,3,1,0,1,0
180000,56,2,1,0,1,0
215000,50,2,1,0,1,0
190000,45,2,1,0,1,0
197000,40,2,1,0,1,0
318000,56,3,2,1,1,0
520000,76,3,2,1,2,0
152900,41,2,1,0,0,0
200000,42,2,1,0,1,0
295000,66,3,2,0,1,0
205000,55,2,1,0,1,0
195000,41,2,1,0,0,0
205000,46,2,1,0,1,0
230000,63,3,1,0,1,0
460000,82,3,2,1,1,0
235000,48,2,1,0,0,0
149900,41,2,1,0,0,0
180000,56,2,1,0,1,0
210000,43,2,1,0,1,0
245000,44,2,1,0,1,0
244000,50,2,1,0,1,0
345000,68,3,2,0,1,0
190000,48,2,1,0,1,0
189000,50,2,1,0,1,0
235000,57,2,1,0,1,0
245000,47,2,1,0,1,0
285000,50,2,1,0,1,0
225000,52,2,1,0,1,0
129658,39,2,1,0,0,0
240000,47,2,1,0,1,0
215000,52,2,1,0,1,0
240000,58,2,1,0,1,0
1250000,99,2,3,2,2,0
365000,64,2,1,0,1,0
250000,45,2,1,0,1,0
296000,70,3,1,0,1,0
450000,62,2,1,0,2,0
310000,60,2,1,0,1,0
660000,107,3,2,1,2,0
690000,106,3,2,1,2,0
249000,50,2,1,0,1,0
292000,49,2,1,0,1,0
440000,70,3,2,1,2,0
329000,64,2,1,0,1,0
395000,64,2,2,1,1,0
350000,75,2,2,0,2,0
235000,45,2,1,0,1,0
274000,60,2,1,0,1,0
321000,60,2,1,0,1,0
305000,63,3,1,0,1,0
240000,64,2,1,0,1,0
380000,62,3,2,1,1,0
300000,59,2,1,0,1,0
330000,58,2,1,0,1,0
690000,107,3,2,1,2,0
328000,65,3,1,0,1,0
680000,74,2,2,1,1,0
360000,74,3,1,0,1,0
660000,107,3,2,1,2,0
685000,107,3,2,1,2,0
690000,107,3,2,1,2,0
370000,81,2,3,2,2,0
230000,47,2,1,0,1,0
660000,101,3,2,1,2,0
395000,64,2,1,0,1,0
420000,80,3,3,1,1,0
309000,70,3,1,0,1,0
224000,47,2,1,0,1,0
275000,44,2,1,0,1,0
249000,54,2,1,0,1,0
280000,59,2,1,0,1,0
155000,50,2,1,0,1,0
187330,31,1,1,0,0,0
280000,47,2,1,0,1,0
798000,82,2,2,1,2,0
290000,58,2,1,0,1,0
169900,31,1,2,1,1,0
360000,75,3,1,0,2,0
250000,49,2,1,0,1,0
735000,104,3,2,1,3,0
275000,60,2,1,0,1,0
260000,49,2,1,0,1,0
840000,181,3,4,3,2,0
880000,96,3,2,1,2,0
275000,63,2,1,0,1,0
260000,56,3,1,0,1,0
260000,64,3,1,0,1,0
296800,62,3,1,0,1,0
930000,117,3,2,1,2,0
275000,55,2,1,0,1,0
270000,58,3,1,0,1,0
925000,95,3,2,1,2,0
265000,62,3,1,0,1,0
780000,181,4,4,3,2,0
270000,65,3,1,0,1,0
1000000,95,3,3,2,2,0
860000,180,3,4,3,2,0
280000,62,2,1,0,1,0
276000,63,3,1,0,1,0
255000,49,2,1,0,1,0
260000,58,2,1,0,1,0
750000,181,3,4,3,2,0
850000,182,3,4,3,2,0
180000,42,2,1,0,1,0
1800000,360,3,2,1,3,0
440000,68,2,2,1,1,0
640000,76,3,2,1,2,0
340000,59,2,1,0,1,0
315000,63,3,2,1,1,0
350000,50,2,2,1,1,0
425000,62,3,2,1,1,0
239000,51,2,1,0,1,0
390000,64,3,1,0,1,0
517000,58,3,2,1,1,0
375000,60,2,1,0,1,0
340000,62,3,2,1,1,0
380000,62,2,2,1,1,0
290000,45,2,1,0,1,0
314999,63,3,2,1,1,0
430000,55,2,1,0,2,0
400000,60,2,1,0,1,0
335000,62,2,1,0,1,0
1370000,136,3,4,3,2,0
219000,49,2,1,0,1,0
200000,54,2,1,0,1,0
330000,49,2,1,0,1,0
309990,60,3,1,0,1,0
320000,51,2,2,1,1,0
212000,52,2,1,0,1,0
995000,103,3,2,1,2,0
245000,52,2,1,0,0,0
250000,50,2,1,0,1,0
260000,55,3,1,0,0,0
190000,60,2,1,0,0,0
1499999,147,3,4,3,3,0
890000,115,3,2,1,2,0
1170000,133,3,5,3,2,0
909717,85,3,2,1,2,0
376000,54,1,2,1,1,0
750000,118,3,2,1,2,0
650000,118,3,2,1,2,0
680000,78,3,2,1,1,0
750000,70,3,2,1,2,0
350000,34,1,1,0,1,0
657200,70,2,2,1,2,0
365000,48,2,1,0,1,0
499900,63,2,2,1,1,0
440000,72,2,1,0,1,0
390000,42,1,2,1,1,0
542000,69,2,2,1,1,0
1200000,145,4,3,2,3,0
5000000,292,4,1,0,5,0
1300000,130,3,2,1,2,0
500000,46,1,2,1,1,0
1050000,100,3,2,1,2,0
1350000,101,2,3,2,1,0
2600000,200,3,2,1,2,0
2800000,180,3,3,2,3,0
585000,70,1,2,1,1,0
550000,63,2,1,0,1,0
1200000,100,2,1,0,1,0
640000,49,1,1,0,1,0
1640000,170,3,2,1,2,0
1455000,100,2,3,2,1,0
1012000,85,2,2,1,1,0
559000,90,3,2,1,2,0
360000,54,2,1,0,1,0
540000,89,3,2,1,2,0
350000,67,2,1,0,1,0
272000,55,2,1,0,1,0
250000,78,3,1,0,1,0
340000,49,2,1,0,1,0
299000,51,1,1,0,1,0
590000,75,3,2,1,2,0
500000,67,3,2,1,1,0
350000,62,3,2,1,1,0
330000,49,2,1,0,1,0
725000,86,3,2,1,3,0
340000,64,2,1,0,1,0
370000,55,2,1,0,1,0
455000,70,2,1,0,1,0
425000,64,3,1,0,1,0
360000,63,2,1,0,1,0
630000,91,3,2,1,2,0
290000,40,1,1,0,1,0
230000,52,2,1,0,0,0
490000,63,2,2,1,2,0
280000,52,2,1,0,1,0
595000,114,3,2,1,2,0
530000,73,3,2,1,2,0
299000,53,2,1,0,1,0
995000,102,3,2,1,2,0
280000,55,2,1,0,1,0
350000,68,2,1,0,1,0
800000,86,3,2,1,2,0
300000,47,2,1,0,1,0
456000,85,3,1,0,1,0
265000,51,2,1,0,1,0
545000,74,3,2,1,2,0
515000,114,3,3,1,1,0
345000,39,1,2,1,1,0
161987,44,2,1,0,1,0
